pH,Redox,Leit,Trueb,Cl,Cl_2,EVENT
8.46,760,189,0.019,0.16,0.102,FALSE
8.46,760,189,0.019,0.16,0.103,FALSE
8.46,760,189,0.019,0.16,0.102,FALSE
8.45,760,189,0.019,0.16,0.103,FALSE
8.45,760,189,0.02,0.16,0.103,FALSE
8.45,760,189,0.019,0.16,0.103,FALSE
8.45,760,189,0.042,0.16,0.103,FALSE
8.43,760,189,0.033,0.16,0.103,FALSE
8.43,760,189,0.023,0.17,0.103,FALSE
8.43,760,189,0.019,0.17,0.103,FALSE
8.43,760,189,0.02,0.17,0.103,FALSE
8.42,761,189,0.019,0.17,0.103,FALSE
8.42,760,189,0.02,0.17,0.103,FALSE
8.42,760,189,0.019,0.17,0.103,FALSE
8.41,760,189,0.019,0.17,0.103,FALSE
8.41,760,189,0.02,0.17,0.102,FALSE
8.41,761,189,0.019,0.17,0.103,FALSE
8.41,760,189,0.019,0.17,0.103,FALSE
8.41,760,189,0.02,0.17,0.103,FALSE
8.41,760,189,0.019,0.17,0.103,FALSE
8.41,760,189,0.019,0.17,0.103,FALSE
8.41,760,189,0.019,0.17,0.103,FALSE
8.41,760,189,0.019,0.17,0.103,FALSE
8.41,760,189,0.019,0.17,0.103,FALSE
8.41,760,189,0.019,0.17,0.103,FALSE
8.41,760,189,0.019,0.17,0.103,FALSE
8.41,761,189,0.019,0.17,0.103,FALSE
8.41,760,189,0.019,0.16,0.103,FALSE
8.41,760,189,0.02,0.17,0.103,FALSE
8.41,760,189,0.019,0.16,0.103,FALSE
8.41,761,189,0.02,0.16,0.103,FALSE
8.41,760,189,0.019,0.16,0.103,FALSE
8.41,760,189,0.02,0.16,0.105,FALSE
8.41,760,189,0.019,0.16,0.103,FALSE
8.41,760,189,0.019,0.16,0.106,FALSE
8.41,760,189,0.02,0.16,0.105,FALSE
8.41,760,189,0.019,0.16,0.106,FALSE
8.41,760,189,0.019,0.16,0.105,FALSE
8.41,760,189,0.019,0.16,0.103,FALSE
8.41,760,189,0.019,0.17,0.105,FALSE
8.41,760,189,0.019,0.17,0.106,FALSE
8.41,760,193,0.019,0.17,0.106,FALSE
8.41,760,189,0.019,0.17,0.105,FALSE
8.41,760,189,0.019,0.17,0.106,FALSE
8.41,761,189,0.019,0.17,0.106,FALSE
8.41,761,189,0.019,0.17,0.106,FALSE
8.4,760,189,0.019,0.17,0.108,FALSE
8.4,761,189,0.019,0.18,0.108,FALSE
8.4,760,189,0.019,0.17,0.108,FALSE
8.4,761,189,0.019,0.18,0.109,FALSE
8.4,760,189,0.019,0.17,0.109,FALSE
8.4,761,193,0.019,0.17,0.109,FALSE
8.4,760,193,0.019,0.17,0.109,FALSE
8.4,761,189,0.019,0.17,0.109,FALSE
8.4,760,189,0.019,0.17,0.108,FALSE
8.4,761,189,0.019,0.17,0.108,FALSE
8.4,760,193,0.018,0.17,0.108,FALSE
8.4,761,189,0.019,0.17,0.108,FALSE
8.4,760,193,0.019,0.17,0.109,FALSE
8.41,761,193,0.02,0.17,0.108,FALSE
8.41,760,193,0.024,0.17,0.108,FALSE
8.4,760,193,0.02,0.17,0.109,FALSE
8.41,760,193,0.02,0.17,0.109,FALSE
8.41,760,193,0.018,0.17,0.108,FALSE
8.41,760,193,0.018,0.17,0.108,FALSE
8.41,760,193,0.018,0.17,0.106,FALSE
8.41,760,189,0.02,0.17,0.109,FALSE
8.41,760,193,0.018,0.17,0.109,FALSE
8.41,760,193,0.018,0.17,0.108,FALSE
8.41,760,193,0.019,0.17,0.108,FALSE
8.41,760,193,0.018,0.17,0.106,FALSE
8.41,760,193,0.018,0.17,0.106,FALSE
8.41,760,189,0.018,0.17,0.108,FALSE
8.41,760,193,0.018,0.17,0.108,FALSE
8.41,760,193,0.018,0.17,0.109,FALSE
8.41,760,189,0.018,0.17,0.109,FALSE
8.41,760,189,0.018,0.17,0.106,FALSE
8.673113813797258,760,189,0.030859943832490834,0.17,0.107,TRUE
8.146886186202742,760,189,0.009140056,0.17,0.108,TRUE
8.673113813797258,760,189,0.027859944,0.17,0.106,TRUE
8.146886186202742,760,189,0.007140056,0.18,0.106,TRUE
8.673113813797258,760,189,0.026859944,0.18,0.108,TRUE
8.146886186202742,760,189,0.007140056,0.18,0.108,TRUE
8.673113813797258,760,189,0.026859944,0.17,0.108,TRUE
8.146886186202742,760,189,0.007140056,0.18,0.109,TRUE
8.673113813797258,760,189,0.026859944,0.18,0.108,TRUE
8.146886186202742,760,189,0.007140056,0.18,0.108,TRUE
8.673113813797258,760,189,0.026859944,0.18,0.109,TRUE
8.146886186202742,761,189,0.008140056,0.18,0.108,TRUE
8.663113813797256,760,189,0.027859944,0.18,0.108,TRUE
8.136886186202744,760,189,0.008140056,0.18,0.109,TRUE
8.663113813797256,760,189,0.026859944,0.18,0.106,TRUE
8.136886186202744,760,189,0.007140056,0.17,0.109,TRUE
8.663113813797256,760,189,0.027859944,0.17,0.109,TRUE
8.126886186202743,761,189,0.008140056,0.17,0.109,TRUE
8.653113813797258,760,189,0.027859944,0.17,0.109,TRUE
8.126886186202743,760,189,0.007140056,0.17,0.11,TRUE
8.663113813797256,761,189,0.026859944,0.16,0.109,TRUE
8.126886186202743,760,189,0.007140056,0.17,0.109,TRUE
8.653113813797258,760,189,0.026859944,0.16,0.109,TRUE
8.39,760,189,0.017,0.17,0.108,FALSE
8.39,760,189,0.017,0.16,0.109,FALSE
8.4,760,189,0.017,0.16,0.109,FALSE
8.4,761,189,0.017,0.16,0.108,FALSE
8.4,760,189,0.017,0.17,0.109,FALSE
8.4,760,189,0.018,0.17,0.108,FALSE
8.41,761,189,0.018,0.17,0.109,FALSE
8.41,760,189,0.018,0.17,0.108,FALSE
8.41,760,189,0.018,0.17,0.106,FALSE
8.41,760,189,0.017,0.17,0.109,FALSE
8.4,760,189,0.017,0.17,0.109,FALSE
8.41,760,189,0.017,0.17,0.108,FALSE
8.4,760,189,0.017,0.16,0.11,FALSE
8.4,760,189,0.017,0.17,0.108,FALSE
8.4,760,189,0.018,0.16,0.11,FALSE
8.41,760,189,0.017,0.17,0.109,FALSE
8.4,760,189,0.018,0.17,0.11,FALSE
8.4,760,189,0.017,0.17,0.109,FALSE
8.4,760,189,0.017,0.17,0.11,FALSE
8.4,760,189,0.017,0.17,0.109,FALSE
8.39,760,189,0.016,0.18,0.11,FALSE
8.39,760,189,0.016,0.17,0.109,FALSE
8.39,760,189,0.017,0.17,0.11,FALSE
8.39,760,189,0.017,0.17,0.109,FALSE
8.39,760,189,0.017,0.18,0.11,FALSE
8.39,760,189,0.017,0.17,0.109,FALSE
8.39,760,189,0.017,0.17,0.11,FALSE
8.39,760,189,0.017,0.17,0.11,FALSE
8.39,760,189,0.017,0.17,0.11,FALSE
8.39,761,189,0.017,0.17,0.11,FALSE
8.39,761,189,0.017,0.17,0.11,FALSE
8.39,760,189,0.017,0.17,0.11,FALSE
8.38,761,189,0.017,0.17,0.11,FALSE
8.38,761,189,0.017,0.17,0.11,FALSE
8.38,760,189,0.017,0.17,0.11,FALSE
8.38,760,189,0.017,0.17,0.11,FALSE
8.38,761,189,0.018,0.17,0.11,FALSE
8.38,761,189,0.017,0.17,0.11,FALSE
8.37,760,189,0.017,0.17,0.11,FALSE
8.38,761,189,0.017,0.17,0.11,FALSE
8.38,760,189,0.017,0.17,0.11,FALSE
8.37,761,189,0.017,0.17,0.11,FALSE
8.37,761,189,0.017,0.17,0.11,FALSE
8.37,760,189,0.017,0.17,0.11,FALSE
8.37,760,189,0.017,0.17,0.11,FALSE
8.37,760,189,0.017,0.17,0.11,FALSE
8.37,761,189,0.017,0.17,0.11,FALSE
8.37,761,189,0.018,0.17,0.11,FALSE
8.36,761,189,0.018,0.17,0.11,FALSE
8.36,760,189,0.017,0.17,0.111,FALSE
8.36,760,189,0.018,0.17,0.111,FALSE
8.36,761,189,0.018,0.17,0.11,FALSE
8.36,761,189,0.018,0.17,0.11,FALSE
8.36,760,189,0.018,0.17,0.11,FALSE
8.36,760,189,0.018,0.17,0.11,FALSE
8.35,761,189,0.018,0.17,0.11,FALSE
8.36,761,189,0.018,0.17,0.11,FALSE
8.36,761,189,0.018,0.17,0.111,FALSE
8.36,761,189,0.018,0.17,0.111,FALSE
8.36,761,189,0.017,0.17,0.113,FALSE
8.36,761,189,0.018,0.17,0.111,FALSE
8.35,761,189,0.018,0.17,0.113,FALSE
8.36,761,189,0.018,0.17,0.113,FALSE
8.36,761,189,0.018,0.17,0.113,FALSE
8.36,760,189,0.018,0.17,0.113,FALSE
8.36,761,189,0.019,0.17,0.113,FALSE
8.36,761,189,0.018,0.17,0.111,FALSE
8.36,761,189,0.018,0.16,0.113,FALSE
8.36,761,189,0.018,0.16,0.111,FALSE
8.36,761,189,0.032,0.16,0.113,FALSE
8.36,761,189,0.018,0.16,0.114,FALSE
8.36,761,189,0.018,0.16,0.111,FALSE
8.37,761,189,0.018,0.16,0.113,FALSE
8.37,761,189,0.018,0.16,0.113,FALSE
8.37,761,189,0.018,0.16,0.113,FALSE
8.38,761,189,0.018,0.16,0.113,FALSE
8.38,760,189,0.018,0.16,0.113,FALSE
8.38,761,189,0.018,0.16,0.113,FALSE
8.39,761,189,0.018,0.16,0.113,FALSE
8.39,761,189,0.018,0.16,0.113,FALSE
8.39,761,189,0.018,0.16,0.113,FALSE
8.39,760,189,0.018,0.16,0.111,FALSE
8.39,760,189,0.018,0.16,0.113,FALSE
8.39,761,189,0.018,0.16,0.111,FALSE
8.39,760,189,0.018,0.16,0.111,FALSE
8.4,760,189,0.019,0.17,0.113,FALSE
8.41,760,189,0.018,0.17,0.114,FALSE
8.41,761,189,0.018,0.17,0.111,FALSE
8.41,761,189,0.018,0.17,0.113,FALSE
8.41,761,189,0.018,0.17,0.113,FALSE
8.41,761,189,0.018,0.17,0.113,FALSE
8.41,761,189,0.019,0.17,0.111,FALSE
8.41,760,189,0.023,0.17,0.113,FALSE
8.41,761,189,0.02,0.17,0.111,FALSE
8.41,760,189,0.019,0.17,0.11,FALSE
8.41,760,189,0.019,0.17,0.111,FALSE
8.42,760,189,0.019,0.17,0.111,FALSE
8.41,760,189,0.018,0.17,0.111,FALSE
8.42,760,189,0.018,0.16,0.111,FALSE
8.42,760,189,0.019,0.16,0.113,FALSE
8.42,760,189,0.019,0.16,0.11,FALSE
8.43,760,189,0.019,0.16,0.111,FALSE
8.42,760,189,0.019,0.16,0.11,FALSE
8.43,760,189,0.019,0.16,0.11,FALSE
8.42,760,189,0.018,0.16,0.11,FALSE
8.43,760,189,0.018,0.16,0.11,FALSE
8.42,760,189,0.018,0.16,0.111,FALSE
8.42,760,189,0.018,0.16,0.11,FALSE
8.42,760,189,0.019,0.16,0.11,FALSE
8.42,760,189,0.018,0.16,0.11,FALSE
8.42,760,189,0.018,0.16,0.11,FALSE
8.42,760,189,0.018,0.16,0.11,FALSE
8.42,760,189,0.018,0.16,0.11,FALSE
8.42,760,189,0.018,0.16,0.11,FALSE
8.42,760,189,0.018,0.16,0.111,FALSE
8.42,760,189,0.018,0.16,0.11,FALSE
8.41,760,189,0.019,0.16,0.111,FALSE
8.41,761,189,0.018,0.16,0.111,FALSE
8.41,761,189,0.018,0.16,0.11,FALSE
8.41,760,189,0.018,0.16,0.11,FALSE
8.41,761,189,0.019,0.16,0.11,FALSE
8.41,761,189,0.018,0.16,0.11,FALSE
8.41,761,189,0.018,0.16,0.11,FALSE
8.41,761,189,0.018,0.16,0.11,FALSE
8.41,760,189,0.018,0.16,0.11,FALSE
8.4,761,189,0.018,0.16,0.11,FALSE
8.4,760,189,0.018,0.16,0.11,FALSE
8.4,761,189,0.018,0.16,0.111,FALSE
8.4,760,189,0.018,0.16,0.11,FALSE
8.39,761,189,0.018,0.16,0.111,FALSE
8.39,760,189,0.018,0.16,0.111,FALSE
8.39,761,189,0.018,0.16,0.11,FALSE
8.39,761,189,0.018,0.16,0.111,FALSE
8.39,760,189,0.019,0.16,0.111,FALSE
8.39,760,189,0.018,0.16,0.11,FALSE
8.39,760,189,0.018,0.16,0.11,FALSE
8.39,761,189,0.018,0.16,0.111,FALSE
8.39,761,189,0.018,0.16,0.111,FALSE
8.39,761,189,0.023,0.16,0.11,FALSE
8.39,761,189,0.018,0.16,0.11,FALSE
8.39,760,189,0.018,0.16,0.11,FALSE
8.39,760,189,0.018,0.16,0.11,FALSE
8.4,761,189,0.018,0.16,0.11,FALSE
8.4,760,189,0.019,0.16,0.11,FALSE
8.4,760,189,0.019,0.16,0.11,FALSE
8.41,760,189,0.019,0.16,0.11,FALSE
8.41,760,189,0.019,0.16,0.11,FALSE
8.41,760,189,0.019,0.16,0.109,FALSE
8.41,760,189,0.019,0.16,0.11,FALSE
8.41,760,189,0.02,0.16,0.11,FALSE
8.41,759,189,0.02,0.16,0.109,FALSE
8.41,760,189,0.019,0.16,0.108,FALSE
8.42,759,189,0.02,0.16,0.109,FALSE
8.42,760,189,0.02,0.16,0.109,FALSE
8.42,759,189,0.019,0.16,0.108,FALSE
8.42,759,189,0.02,0.16,0.109,FALSE
8.42,759,189,0.019,0.16,0.109,FALSE
8.42,759,189,0.02,0.16,0.109,FALSE
8.43,759,189,0.02,0.16,0.109,FALSE
8.43,759,189,0.02,0.16,0.108,FALSE
8.43,759,189,0.021,0.16,0.109,FALSE
8.43,759,189,0.021,0.16,0.109,FALSE
8.43,759,189,0.021,0.16,0.108,FALSE
8.42,759,189,0.021,0.16,0.109,FALSE
8.42,759,189,0.022,0.16,0.109,FALSE
8.43,759,189,0.022,0.16,0.108,FALSE
8.43,759,189,0.022,0.16,0.108,FALSE
8.43,759,189,0.022,0.16,0.108,FALSE
8.43,759,189,0.022,0.16,0.106,FALSE
8.42,759,189,0.022,0.16,0.11,FALSE
8.42,759,189,0.022,0.16,0.108,FALSE
8.42,759,189,0.021,0.16,0.109,FALSE
8.41,760,189,0.022,0.16,0.108,FALSE
8.41,759,189,0.021,0.16,0.109,FALSE
8.41,760,189,0.022,0.16,0.109,FALSE
8.41,759,189,0.022,0.16,0.108,FALSE
8.41,759,189,0.022,0.16,0.108,FALSE
8.41,759,189,0.022,0.16,0.109,FALSE
8.41,759,189,0.022,0.16,0.108,FALSE
8.41,758,189,0.022,0.16,0.108,FALSE
8.41,759,189,0.022,0.16,0.108,FALSE
8.4,759,189,0.021,0.16,0.108,FALSE
8.39,760,189,0.021,0.16,0.108,FALSE
8.39,760,189,0.021,0.16,0.106,FALSE
8.39,759,189,0.021,0.16,0.106,FALSE
8.39,760,189,0.021,0.16,0.108,FALSE
8.39,760,189,0.021,0.16,0.108,FALSE
8.39,759,189,0.021,0.16,0.108,FALSE
8.39,760,189,0.021,0.16,0.106,FALSE
8.39,758,189,0.021,0.16,0.106,FALSE
8.39,760,189,0.021,0.16,0.106,FALSE
8.39,759,189,0.02,0.16,0.106,FALSE
8.39,759,189,0.026,0.16,0.108,FALSE
8.39,759,189,0.02,0.16,0.108,FALSE
8.39,760,189,0.02,0.16,0.106,FALSE
8.39,759,189,0.022,0.16,0.108,FALSE
8.39,759,189,0.021,0.16,0.106,FALSE
8.39,759,189,0.02,0.16,0.106,FALSE
8.39,759,189,0.02,0.16,0.108,FALSE
8.39,759,189,0.02,0.16,0.108,FALSE
8.39,759,189,0.02,0.16,0.106,FALSE
8.39,759,189,0.02,0.16,0.106,FALSE
8.39,759,189,0.019,0.16,0.106,FALSE
8.39,759,189,0.019,0.16,0.106,FALSE
8.39,759,189,0.02,0.16,0.106,FALSE
8.39,759,189,0.019,0.16,0.106,FALSE
8.39,759,189,0.019,0.16,0.106,FALSE
8.39,760,189,0.02,0.16,0.108,FALSE
8.39,759,189,0.019,0.16,0.106,FALSE
8.39,759,189,0.019,0.16,0.106,FALSE
8.39,759,189,0.02,0.16,0.106,FALSE
8.39,760,189,0.02,0.16,0.106,FALSE
8.39,759,189,0.02,0.16,0.108,FALSE
8.39,760,189,0.019,0.16,0.106,FALSE
8.39,760,189,0.019,0.16,0.106,FALSE
8.39,759,189,0.019,0.16,0.106,FALSE
8.39,759,189,0.019,0.16,0.106,FALSE
8.39,760,189,0.019,0.16,0.106,FALSE
8.39,759,189,0.019,0.16,0.106,FALSE
8.38,760,189,0.018,0.16,0.106,FALSE
8.38,759,189,0.018,0.16,0.106,FALSE
8.38,760,189,0.019,0.16,0.106,FALSE
8.38,759,189,0.018,0.16,0.106,FALSE
8.38,760,189,0.018,0.16,0.106,FALSE
8.38,760,189,0.018,0.16,0.106,FALSE
8.38,759,189,0.018,0.16,0.106,FALSE
8.38,760,189,0.018,0.16,0.106,FALSE
8.38,759,189,0.018,0.16,0.106,FALSE
8.38,760,189,0.017,0.16,0.106,FALSE
8.37,760,189,0.018,0.16,0.106,FALSE
8.38,760,189,0.017,0.16,0.106,FALSE
8.37,760,189,0.018,0.16,0.106,FALSE
8.37,760,189,0.018,0.16,0.106,FALSE
8.37,760,189,0.017,0.16,0.106,FALSE
8.37,760,189,0.017,0.16,0.106,FALSE
8.37,759,189,0.018,0.16,0.106,FALSE
8.37,759,189,0.017,0.16,0.106,FALSE
8.37,760,189,0.017,0.16,0.106,FALSE
8.37,760,189,0.017,0.16,0.106,FALSE
8.37,759,189,0.017,0.16,0.106,FALSE
8.37,760,189,0.017,0.16,0.106,FALSE
8.37,760,189,0.017,0.16,0.106,FALSE
8.37,760,189,0.017,0.16,0.106,FALSE
8.37,760,189,0.017,0.17,0.108,FALSE
8.37,760,189,0.017,0.17,0.106,FALSE
8.37,759,189,0.017,0.17,0.106,FALSE
8.37,759,189,0.017,0.17,0.108,FALSE
8.36,760,189,0.017,0.17,0.106,FALSE
8.37,760,189,0.018,0.17,0.106,FALSE
8.37,760,189,0.017,0.16,0.106,FALSE
8.37,760,189,0.017,0.16,0.106,FALSE
8.37,760,189,0.017,0.16,0.106,FALSE
8.37,760,189,0.017,0.16,0.106,FALSE
8.37,760,193,0.017,0.16,0.106,FALSE
8.37,760,189,0.017,0.16,0.106,FALSE
8.37,760,189,0.018,0.16,0.106,FALSE
8.37,760,189,0.016,0.16,0.106,FALSE
8.37,759,193,0.017,0.16,0.106,FALSE
8.37,760,189,0.017,0.16,0.106,FALSE
8.37,760,193,0.017,0.16,0.106,FALSE
8.38,760,189,0.017,0.16,0.105,FALSE
8.38,760,193,0.017,0.16,0.106,FALSE
8.38,760,193,0.016,0.16,0.106,FALSE
8.38,760,193,0.017,0.16,0.106,FALSE
8.38,759,193,0.017,0.16,0.106,FALSE
8.38,759,193,0.017,0.16,0.106,FALSE
8.38,759,193,0.017,0.16,0.106,FALSE
8.38,760,193,0.016,0.16,0.106,FALSE
8.38,760,193,0.017,0.16,0.106,FALSE
8.38,760,193,0.017,0.16,0.106,FALSE
8.38,760,193,0.017,0.16,0.106,FALSE
8.38,760,193,0.017,0.16,0.106,FALSE
8.38,760,193,0.016,0.16,0.106,FALSE
8.38,759,193,0.017,0.16,0.106,FALSE
8.38,759,193,0.017,0.16,0.106,FALSE
8.38,760,193,0.017,0.16,0.106,FALSE
8.38,760,193,0.017,0.16,0.106,FALSE
8.37,760,193,0.017,0.16,0.106,FALSE
8.37,759,193,0.017,0.16,0.106,FALSE
8.37,760,193,0.017,0.16,0.106,FALSE
8.37,760,193,0.017,0.16,0.106,FALSE
8.37,760,193,0.017,0.16,0.106,FALSE
8.38,760,193,0.017,0.16,0.106,FALSE
8.37,760,193,0.017,0.17,0.106,FALSE
8.37,760,193,0.017,0.16,0.106,FALSE
8.37,760,193,0.017,0.17,0.106,FALSE
8.37,760,193,0.017,0.16,0.106,FALSE
8.37,760,193,0.017,0.17,0.106,FALSE
8.37,760,193,0.017,0.17,0.106,FALSE
8.37,760,193,0.017,0.17,0.106,FALSE
8.38,760,193,0.017,0.16,0.106,FALSE
8.38,760,193,0.017,0.16,0.106,FALSE
8.38,760,193,0.016,0.16,0.105,FALSE
8.38,759,193,0.016,0.16,0.106,FALSE
8.37,760,193,0.017,0.16,0.106,FALSE
8.38,760,193,0.017,0.16,0.106,FALSE
8.37,760,193,0.017,0.16,0.106,FALSE
8.37,760,193,0.017,0.16,0.106,FALSE
8.38,759,193,0.017,0.16,0.106,FALSE
8.38,760,193,0.017,0.16,0.106,FALSE
8.38,760,193,0.016,0.16,0.106,FALSE
8.38,759,193,0.016,0.16,0.105,FALSE
8.38,759,193,0.017,0.16,0.105,FALSE
8.39,760,193,0.016,0.16,0.106,FALSE
8.39,759,193,0.016,0.16,0.106,FALSE
8.38,758,193,0.016,0.16,0.105,FALSE
8.38,760,193,0.016,0.16,0.106,FALSE
8.39,759,193,0.016,0.16,0.106,FALSE
8.38,759,193,0.016,0.16,0.106,FALSE
8.38,759,193,0.016,0.16,0.106,FALSE
8.38,759,193,0.016,0.16,0.106,FALSE
8.653113813797258,759,193,0.027859944,0.16,0.105,TRUE
8.116886186202745,759,193,0.006140056,0.16,0.106,TRUE
8.653113813797258,759,193,0.025859944,0.16,0.106,TRUE
8.126886186202743,758,193,0.006140056,0.16,0.106,TRUE
8.653113813797258,759,193,0.026859944,0.17,0.105,TRUE
8.126886186202743,760,193,0.006140056,0.17,0.106,TRUE
8.653113813797258,759,193,0.026859944,0.16,0.106,TRUE
8.116886186202745,760,193,0.006140056,0.16,0.106,TRUE
8.653113813797258,759,193,0.025859944,0.17,0.106,TRUE
8.116886186202745,760,193,0.006140056,0.16,0.106,TRUE
8.643113813797257,760,193,0.027859944,0.16,0.106,TRUE
8.116886186202745,759,193,0.006140056,0.16,0.106,TRUE
8.643113813797257,759,193,0.026859944,0.16,0.106,TRUE
8.116886186202745,760,193,0.006140056,0.16,0.106,TRUE
8.643113813797257,759,193,0.026859944,0.16,0.106,TRUE
8.116886186202745,759,193,0.007140056,0.16,0.106,TRUE
8.643113813797257,760,193,0.026859944,0.16,0.106,TRUE
8.116886186202745,759,193,0.007140056,0.16,0.106,TRUE
8.643113813797257,760,193,0.026859944,0.16,0.106,TRUE
8.106886186202743,760,193,0.006140056,0.16,0.106,TRUE
8.633113813797255,760,193,0.025859944,0.16,0.106,TRUE
8.106886186202743,759,193,0.006140056,0.16,0.106,TRUE
8.633113813797255,760,193,0.025859944,0.16,0.106,TRUE
8.37,759,193,0.016,0.16,0.106,FALSE
8.37,760,193,0.017,0.16,0.106,FALSE
8.37,760,193,0.016,0.16,0.105,FALSE
8.37,760,193,0.017,0.16,0.106,FALSE
8.37,759,193,0.017,0.16,0.105,FALSE
8.37,759,193,0.017,0.16,0.106,FALSE
8.37,760,193,0.017,0.16,0.106,FALSE
8.37,759,193,0.017,0.16,0.106,FALSE
8.38,759,193,0.018,0.16,0.106,FALSE
8.38,759,193,0.017,0.16,0.105,FALSE
8.38,759,193,0.017,0.16,0.106,FALSE
8.38,759,193,0.017,0.16,0.106,FALSE
8.38,759,193,0.017,0.16,0.105,FALSE
8.38,759,193,0.017,0.16,0.105,FALSE
8.38,759,193,0.017,0.17,0.105,FALSE
8.38,759,193,0.017,0.17,0.106,FALSE
8.38,759,193,0.018,0.16,0.105,FALSE
8.38,759,193,0.017,0.16,0.106,FALSE
8.38,759,193,0.018,0.16,0.106,FALSE
8.39,759,193,0.017,0.17,0.105,FALSE
8.39,758,193,0.017,0.17,0.105,FALSE
8.39,759,193,0.018,0.16,0.105,FALSE
8.39,759,193,0.02,0.16,0.105,FALSE
8.39,759,193,0.016,0.16,0.105,FALSE
8.39,759,193,0.017,0.16,0.105,FALSE
8.39,758,193,0.017,0.16,0.105,FALSE
8.39,759,193,0.017,0.16,0.105,FALSE
8.39,759,193,0.017,0.16,0.105,FALSE
8.39,759,193,0.017,0.16,0.106,FALSE
8.39,759,193,0.017,0.16,0.106,FALSE
8.39,759,193,0.017,0.16,0.105,FALSE
8.39,759,193,0.017,0.16,0.106,FALSE
8.39,759,193,0.017,0.16,0.106,FALSE
8.39,759,193,0.016,0.16,0.105,FALSE
8.39,758,193,0.016,0.16,0.106,FALSE
8.38,759,193,0.016,0.16,0.106,FALSE
8.39,758,193,0.016,0.16,0.106,FALSE
8.38,759,193,0.016,0.16,0.106,FALSE
8.38,759,193,0.017,0.16,0.106,FALSE
8.38,759,193,0.017,0.16,0.106,FALSE
8.38,758,193,0.016,0.16,0.106,FALSE
8.38,759,193,0.016,0.16,0.106,FALSE
8.38,760,193,0.016,0.16,0.106,FALSE
8.38,759,193,0.016,0.16,0.105,FALSE
8.38,759,193,0.017,0.16,0.105,FALSE
8.38,759,193,0.017,0.16,0.106,FALSE
8.37,760,193,0.018,0.16,0.105,FALSE
8.38,759,193,0.018,0.16,0.105,FALSE
8.38,759,193,0.018,0.16,0.106,FALSE
8.37,759,193,0.018,0.16,0.106,FALSE
8.38,758,193,0.018,0.16,0.105,FALSE
8.38,759,193,0.018,0.16,0.105,FALSE
8.38,759,193,0.018,0.16,0.105,FALSE
8.38,759,193,0.018,0.16,0.105,FALSE
8.38,759,193,0.018,0.16,0.105,FALSE
8.38,759,193,0.018,0.17,0.106,FALSE
8.38,759,193,0.018,0.17,0.105,FALSE
8.38,759,193,0.018,0.17,0.106,FALSE
8.38,759,193,0.018,0.16,0.103,FALSE
8.38,759,193,0.018,0.16,0.105,FALSE
8.38,759,193,0.018,0.16,0.105,FALSE
8.38,759,193,0.018,0.16,0.105,FALSE
8.39,759,193,0.022,0.16,0.106,FALSE
8.38,759,193,0.017,0.16,0.106,FALSE
8.38,759,193,0.018,0.16,0.106,FALSE
8.38,759,193,0.018,0.16,0.106,FALSE
8.38,759,193,0.018,0.16,0.106,FALSE
8.38,758,193,0.018,0.16,0.106,FALSE
8.38,760,193,0.018,0.16,0.106,FALSE
8.38,760,193,0.018,0.16,0.105,FALSE
8.38,759,193,0.019,0.16,0.105,FALSE
8.38,760,193,0.019,0.16,0.105,FALSE
8.38,759,193,0.018,0.16,0.106,FALSE
8.38,758,193,0.018,0.16,0.105,FALSE
8.38,759,193,0.018,0.16,0.106,FALSE
8.38,760,193,0.018,0.16,0.106,FALSE
8.38,759,193,0.018,0.16,0.106,FALSE
8.38,760,193,0.018,0.16,0.106,FALSE
8.37,760,193,0.018,0.16,0.106,FALSE
8.37,760,193,0.018,0.16,0.106,FALSE
8.37,760,193,0.018,0.16,0.106,FALSE
8.38,759,193,0.018,0.16,0.106,FALSE
8.38,760,193,0.018,0.16,0.105,FALSE
8.38,760,193,0.018,0.16,0.106,FALSE
8.38,759,193,0.019,0.16,0.105,FALSE
8.38,759,193,0.018,0.16,0.105,FALSE
8.38,759,193,0.018,0.16,0.106,FALSE
8.38,759,193,0.018,0.16,0.105,FALSE
8.38,760,193,0.018,0.16,0.105,FALSE
8.38,759,193,0.018,0.16,0.105,FALSE
8.38,759,193,0.018,0.16,0.105,FALSE
8.38,760,193,0.018,0.17,0.105,FALSE
8.39,760,193,0.018,0.17,0.106,FALSE
8.38,759,193,0.018,0.17,0.103,FALSE
8.39,760,193,0.018,0.17,0.105,FALSE
8.39,760,193,0.018,0.17,0.105,FALSE
8.39,760,193,0.019,0.17,0.105,FALSE
8.39,760,193,0.018,0.17,0.105,FALSE
8.39,759,193,0.019,0.17,0.105,FALSE
8.39,759,193,0.019,0.17,0.105,FALSE
8.39,758,193,0.019,0.17,0.106,FALSE
8.39,759,193,0.018,0.17,0.105,FALSE
8.39,760,193,0.018,0.17,0.106,FALSE
8.39,759,193,0.018,0.17,0.106,FALSE
8.39,759,193,0.019,0.17,0.105,FALSE
8.39,759,193,0.019,0.17,0.105,FALSE
8.39,759,193,0.019,0.17,0.106,FALSE
8.39,759,193,0.019,0.17,0.105,FALSE
8.39,759,193,0.018,0.17,0.105,FALSE
8.39,759,193,0.019,0.17,0.106,FALSE
8.39,759,193,0.019,0.17,0.106,FALSE
8.39,759,193,0.019,0.17,0.106,FALSE
8.38,759,193,0.02,0.17,0.106,FALSE
