pH,Redox,Leit,Trueb,Cl,Cl_2,EVENT
8.15,756,214,0.016,0.16,0.118,FALSE
8.15,755,211,0.016,0.16,0.12,FALSE
8.15,756,211,0.016,0.17,0.121,FALSE
8.14,756,211,0.016,0.17,0.122,FALSE
8.14,756,211,0.016,0.17,0.12,FALSE
8.15,756,211,0.016,0.17,0.12,FALSE
8.15,756,211,0.016,0.17,0.122,FALSE
8.15,756,211,0.016,0.17,0.122,FALSE
8.15,756,211,0.016,0.17,0.122,FALSE
8.16,756,211,0.016,0.17,0.121,FALSE
8.16,756,211,0.015,0.17,0.12,FALSE
8.17,756,211,0.015,0.17,0.122,FALSE
8.17,755,211,0.015,0.17,0.122,FALSE
8.18,755,211,0.015,0.17,0.12,FALSE
8.18,755,211,0.015,0.17,0.118,FALSE
8.19,755,211,0.016,0.17,0.118,FALSE
8.2,755,211,0.016,0.17,0.118,FALSE
8.21,755,211,0.016,0.17,0.117,FALSE
8.23,755,211,0.016,0.17,0.12,FALSE
8.24,755,211,0.016,0.17,0.118,FALSE
8.24,754,211,0.016,0.17,0.118,FALSE
8.24,755,211,0.016,0.17,0.118,FALSE
8.26,754,211,0.016,0.17,0.118,FALSE
8.26,754,211,0.016,0.17,0.117,FALSE
8.26,754,211,0.016,0.17,0.116,FALSE
8.27,754,211,0.016,0.17,0.116,FALSE
8.28,754,211,0.016,0.17,0.116,FALSE
8.28,754,211,0.016,0.17,0.116,FALSE
8.3,754,211,0.016,0.16,0.116,FALSE
8.3,754,211,0.016,0.16,0.114,FALSE
8.3,754,211,0.016,0.16,0.114,FALSE
8.3,754,211,0.017,0.16,0.114,FALSE
8.31,754,211,0.041,0.16,0.114,FALSE
8.31,754,211,0.039,0.16,0.114,FALSE
8.31,754,211,0.016,0.16,0.114,FALSE
8.32,753,211,0.016,0.17,0.114,FALSE
8.32,754,211,0.016,0.16,0.116,FALSE
8.32,754,211,0.016,0.17,0.116,FALSE
8.32,753,211,0.016,0.17,0.116,FALSE
8.33,753,211,0.016,0.17,0.114,FALSE
8.33,753,211,0.015,0.18,0.116,FALSE
8.33,754,211,0.015,0.18,0.114,FALSE
8.33,754,211,0.015,0.17,0.114,FALSE
8.33,753,211,0.015,0.18,0.114,FALSE
8.33,754,211,0.016,0.18,0.114,FALSE
8.34,754,211,0.016,0.18,0.114,FALSE
8.33,754,211,0.016,0.18,0.116,FALSE
8.34,753,211,0.016,0.17,0.114,FALSE
8.33,753,211,0.015,0.17,0.114,FALSE
8.34,753,211,0.015,0.17,0.116,FALSE
8.34,753,211,0.015,0.17,0.116,FALSE
8.34,753,211,0.015,0.17,0.116,FALSE
8.34,753,211,0.015,0.17,0.114,FALSE
8.35,753,211,0.015,0.17,0.116,FALSE
8.34,754,211,0.015,0.17,0.114,FALSE
8.35,753,211,0.015,0.17,0.113,FALSE
8.35,752,211,0.015,0.17,0.114,FALSE
8.35,753,211,0.015,0.17,0.113,FALSE
8.35,753,211,0.017,0.17,0.114,FALSE
8.35,753,211,0.015,0.17,0.114,FALSE
8.36,753,211,0.015,0.17,0.114,FALSE
8.36,752,211,0.016,0.17,0.113,FALSE
8.36,753,211,0.015,0.17,0.114,FALSE
8.36,752,211,0.016,0.17,0.114,FALSE
8.36,752,211,0.016,0.17,0.114,FALSE
8.36,753,211,0.016,0.16,0.114,FALSE
8.36,752,211,0.016,0.16,0.114,FALSE
8.36,753,211,0.016,0.16,0.113,FALSE
8.36,753,211,0.016,0.16,0.114,FALSE
8.35,753,211,0.016,0.16,0.113,FALSE
8.36,753,211,0.016,0.16,0.114,FALSE
8.35,753,211,0.016,0.16,0.114,FALSE
8.35,753,211,0.016,0.17,0.117,FALSE
8.35,752,211,0.016,0.17,0.117,FALSE
8.35,753,211,0.016,0.17,0.114,FALSE
8.35,752,211,0.016,0.17,0.117,FALSE
8.35,753,211,0.015,0.17,0.114,FALSE
8.35,753,211,0.015,0.17,0.114,FALSE
8.34,754,211,0.015,0.17,0.116,FALSE
8.35,754,211,0.015,0.17,0.117,FALSE
8.34,754,211,0.016,0.17,0.114,FALSE
8.34,753,211,0.016,0.17,0.116,FALSE
8.34,754,211,0.016,0.17,0.116,FALSE
8.34,754,211,0.016,0.17,0.116,FALSE
8.33,754,211,0.016,0.17,0.116,FALSE
8.33,754,211,0.016,0.17,0.116,FALSE
8.33,754,211,0.016,0.17,0.117,FALSE
8.33,754,211,0.016,0.17,0.117,FALSE
8.33,754,211,0.016,0.17,0.116,FALSE
8.33,754,211,0.015,0.17,0.118,FALSE
8.33,754,211,0.015,0.17,0.118,FALSE
8.32,754,211,0.015,0.17,0.116,FALSE
8.32,754,211,0.015,0.17,0.116,FALSE
8.32,754,211,0.015,0.17,0.117,FALSE
8.32,753,211,0.015,0.17,0.117,FALSE
8.32,754,211,0.016,0.17,0.118,FALSE
8.32,753,211,0.015,0.16,0.117,FALSE
8.32,753,211,0.015,0.16,0.114,FALSE
8.33,753,211,0.015,0.16,0.116,FALSE
8.33,754,211,0.02,0.16,0.114,FALSE
8.33,752,211,0.068,0.16,0.116,FALSE
8.33,754,211,0.017,0.16,0.114,FALSE
8.33,753,211,0.015,0.16,0.114,FALSE
8.33,753,211,0.015,0.16,0.117,FALSE
8.33,754,211,0.015,0.16,0.116,FALSE
8.33,753,211,0.016,0.16,0.114,FALSE
8.33,754,211,0.016,0.16,0.114,FALSE
8.33,753,211,0.016,0.16,0.114,FALSE
8.34,753,211,0.016,0.16,0.117,FALSE
8.34,753,211,0.015,0.16,0.116,FALSE
8.34,753,211,0.015,0.17,0.116,FALSE
8.33,754,211,0.015,0.16,0.114,FALSE
8.34,754,211,0.015,0.16,0.116,FALSE
8.33,753,211,0.015,0.17,0.117,FALSE
8.34,753,211,0.015,0.17,0.117,FALSE
8.34,754,211,0.015,0.17,0.118,FALSE
8.33,754,211,0.015,0.17,0.116,FALSE
8.33,754,211,0.015,0.16,0.117,FALSE
8.34,754,211,0.015,0.17,0.116,FALSE
8.33,754,211,0.015,0.17,0.116,FALSE
8.33,754,211,0.015,0.17,0.118,FALSE
8.33,754,211,0.015,0.17,0.117,FALSE
8.33,754,211,0.015,0.17,0.116,FALSE
8.33,754,211,0.015,0.17,0.117,FALSE
8.33,754,211,0.016,0.17,0.114,FALSE
8.33,753,211,0.015,0.17,0.117,FALSE
8.33,754,211,0.015,0.17,0.117,FALSE
8.33,754,211,0.015,0.17,0.117,FALSE
8.33,754,211,0.016,0.17,0.117,FALSE
8.33,754,211,0.015,0.16,0.118,FALSE
8.33,754,211,0.015,0.16,0.116,FALSE
8.32,754,211,0.016,0.16,0.118,FALSE
8.33,754,211,0.015,0.16,0.116,FALSE
8.33,754,211,0.016,0.16,0.117,FALSE
8.32,754,211,0.016,0.16,0.117,FALSE
8.33,754,211,0.016,0.16,0.117,FALSE
8.33,754,211,0.016,0.16,0.118,FALSE
8.32,754,211,0.016,0.16,0.117,FALSE
8.33,754,211,0.016,0.16,0.114,FALSE
8.32,754,211,0.016,0.16,0.114,FALSE
8.33,754,211,0.016,0.16,0.116,FALSE
8.32,754,211,0.015,0.16,0.117,FALSE
8.32,754,211,0.016,0.16,0.117,FALSE
8.32,753,211,0.016,0.16,0.116,FALSE
8.32,753,211,0.016,0.16,0.117,FALSE
8.32,754,211,0.015,0.16,0.116,FALSE
8.32,754,211,0.016,0.16,0.116,FALSE
8.32,754,211,0.016,0.16,0.116,FALSE
8.32,753,211,0.016,0.16,0.116,FALSE
8.32,753,211,0.016,0.16,0.114,FALSE
8.32,754,211,0.016,0.16,0.114,FALSE
8.32,754,211,0.015,0.17,0.116,FALSE
8.31,754,211,0.015,0.17,0.114,FALSE
8.32,753,211,0.015,0.17,0.116,FALSE
8.32,754,211,0.015,0.17,0.114,FALSE
8.32,754,211,0.014,0.17,0.114,FALSE
8.32,753,211,0.015,0.17,0.116,FALSE
8.32,753,211,0.014,0.17,0.116,FALSE
8.32,753,211,0.014,0.17,0.114,FALSE
8.32,753,211,0.014,0.17,0.114,FALSE
8.32,753,211,0.014,0.17,0.114,FALSE
8.32,753,211,0.014,0.17,0.114,FALSE
8.32,754,211,0.014,0.17,0.114,FALSE
8.31,753,211,0.014,0.17,0.114,FALSE
8.32,753,211,0.014,0.17,0.114,FALSE
8.32,751,211,0.014,0.16,0.114,FALSE
8.32,753,211,0.014,0.16,0.114,FALSE
8.32,752,211,0.014,0.16,0.114,FALSE
8.32,753,211,0.014,0.16,0.114,FALSE
8.32,753,211,0.013,0.16,0.114,FALSE
8.33,752,211,0.014,0.16,0.114,FALSE
8.33,753,211,0.013,0.16,0.111,FALSE
8.33,753,211,0.014,0.16,0.111,FALSE
8.33,752,211,0.014,0.16,0.113,FALSE
8.33,752,211,0.014,0.16,0.114,FALSE
8.34,752,211,0.014,0.16,0.113,FALSE
8.34,752,211,0.014,0.16,0.114,FALSE
8.34,752,211,0.015,0.16,0.114,FALSE
8.34,752,211,0.014,0.16,0.113,FALSE
8.34,751,211,0.014,0.16,0.113,FALSE
8.34,752,207,0.014,0.16,0.113,FALSE
8.34,751,207,0.014,0.16,0.113,FALSE
8.34,751,207,0.014,0.16,0.113,FALSE
8.35,751,207,0.014,0.16,0.113,FALSE
8.35,751,207,0.014,0.16,0.111,FALSE
8.35,751,207,0.014,0.17,0.114,FALSE
8.35,751,207,0.014,0.17,0.111,FALSE
8.35,751,207,0.014,0.17,0.113,FALSE
8.35,751,207,0.014,0.17,0.111,FALSE
8.35,752,207,0.014,0.17,0.111,FALSE
8.34,751,207,0.013,0.17,0.114,FALSE
8.34,752,207,0.013,0.17,0.111,FALSE
8.34,752,207,0.014,0.17,0.113,FALSE
8.34,751,207,0.014,0.17,0.114,FALSE
8.34,752,207,0.014,0.17,0.114,FALSE
8.34,752,207,0.014,0.17,0.114,FALSE
8.34,751,207,0.015,0.17,0.113,FALSE
8.34,752,207,0.014,0.17,0.111,FALSE
8.34,753,207,0.014,0.16,0.113,FALSE
8.33,751,207,0.014,0.16,0.114,FALSE
8.34,751,207,0.014,0.16,0.113,FALSE
8.33,751,207,0.014,0.16,0.111,FALSE
8.33,751,207,0.014,0.16,0.111,FALSE
8.33,751,207,0.014,0.16,0.113,FALSE
8.33,751,207,0.014,0.16,0.113,FALSE
8.33,751,207,0.014,0.16,0.113,FALSE
8.33,752,207,0.014,0.16,0.113,FALSE
8.33,752,207,0.014,0.16,0.111,FALSE
8.32,751,207,0.014,0.16,0.111,FALSE
8.32,752,207,0.014,0.16,0.111,FALSE
8.32,752,207,0.014,0.16,0.111,FALSE
8.33,752,207,0.015,0.16,0.111,FALSE
8.32,752,207,0.014,0.16,0.111,FALSE
8.32,752,207,0.014,0.16,0.111,FALSE
8.32,751,207,0.014,0.16,0.111,FALSE
8.32,752,207,0.014,0.16,0.109,FALSE
8.32,752,207,0.014,0.16,0.11,FALSE
8.32,751,207,0.014,0.16,0.111,FALSE
8.32,751,207,0.014,0.16,0.111,FALSE
8.33,752,207,0.014,0.16,0.11,FALSE
8.32,751,207,0.014,0.16,0.111,FALSE
8.32,751,207,0.013,0.16,0.11,FALSE
8.32,751,207,0.014,0.16,0.11,FALSE
8.32,752,207,0.013,0.16,0.111,FALSE
8.32,752,207,0.013,0.16,0.11,FALSE
8.32,752,207,0.013,0.16,0.11,FALSE
8.32,751,207,0.014,0.16,0.109,FALSE
8.32,751,207,0.014,0.16,0.111,FALSE
8.32,752,211,0.014,0.16,0.111,FALSE
8.32,751,207,0.014,0.16,0.11,FALSE
8.32,751,207,0.013,0.16,0.11,FALSE
8.32,751,207,0.014,0.16,0.111,FALSE
8.32,752,207,0.013,0.16,0.11,FALSE
8.32,751,207,0.013,0.16,0.11,FALSE
8.33,752,211,0.014,0.16,0.111,FALSE
8.33,752,211,0.014,0.16,0.111,FALSE
8.32,751,211,0.014,0.16,0.111,FALSE
8.33,751,211,0.014,0.16,0.11,FALSE
8.32,751,211,0.014,0.17,0.11,FALSE
8.33,751,211,0.014,0.16,0.111,FALSE
8.33,751,211,0.014,0.16,0.11,FALSE
8.33,751,211,0.014,0.16,0.11,FALSE
8.33,751,211,0.014,0.17,0.109,FALSE
8.33,751,211,0.014,0.16,0.109,FALSE
8.33,751,211,0.013,0.16,0.111,FALSE
8.33,751,211,0.014,0.16,0.109,FALSE
8.33,751,211,0.014,0.16,0.11,FALSE
8.33,751,211,0.014,0.16,0.109,FALSE
8.33,751,211,0.013,0.15,0.109,FALSE
8.33,751,211,0.014,0.15,0.109,FALSE
8.33,751,211,0.014,0.16,0.109,FALSE
8.33,751,211,0.013,0.16,0.108,FALSE
8.33,751,211,0.014,0.16,0.108,FALSE
8.33,751,211,0.014,0.16,0.108,FALSE
8.33,751,211,0.015,0.16,0.109,FALSE
8.33,751,211,0.015,0.16,0.109,FALSE
8.33,751,211,0.014,0.16,0.108,FALSE
8.33,751,211,0.014,0.16,0.106,FALSE
8.33,751,211,0.014,0.17,0.109,FALSE
8.33,751,211,0.014,0.16,0.109,FALSE
8.33,751,211,0.014,0.16,0.108,FALSE
8.33,751,211,0.014,0.16,0.109,FALSE
8.34,751,211,0.014,0.16,0.106,FALSE
8.33,751,211,0.014,0.16,0.106,FALSE
8.33,751,211,0.014,0.16,0.108,FALSE
8.34,751,211,0.014,0.16,0.106,FALSE
8.33,751,211,0.014,0.16,0.106,FALSE
8.34,751,211,0.018,0.16,0.106,FALSE
8.34,751,211,0.017,0.16,0.108,FALSE
8.34,751,211,0.014,0.16,0.108,FALSE
8.34,751,211,0.014,0.16,0.109,FALSE
8.34,751,211,0.017,0.16,0.106,FALSE
8.34,751,211,0.014,0.16,0.106,FALSE
8.34,751,211,0.014,0.16,0.106,FALSE
8.34,751,211,0.014,0.16,0.106,FALSE
8.34,751,211,0.014,0.16,0.106,FALSE
8.34,751,211,0.014,0.16,0.106,FALSE
8.34,751,211,0.014,0.16,0.108,FALSE
8.34,751,211,0.014,0.16,0.106,FALSE
8.34,751,211,0.014,0.16,0.106,FALSE
8.34,751,211,0.014,0.16,0.105,FALSE
8.34,751,211,0.015,0.16,0.106,FALSE
8.34,751,211,0.014,0.16,0.106,FALSE
8.34,751,211,0.014,0.16,0.105,FALSE
8.34,751,211,0.014,0.16,0.106,FALSE
8.34,751,211,0.014,0.16,0.106,FALSE
8.34,751,211,0.014,0.16,0.106,FALSE
8.34,751,211,0.014,0.16,0.105,FALSE
8.34,751,211,0.014,0.16,0.106,FALSE
8.34,751,211,0.014,0.16,0.105,FALSE
8.35,751,211,0.014,0.16,0.106,FALSE
8.35,750,211,0.014,0.16,0.105,FALSE
8.34,751,211,0.014,0.16,0.105,FALSE
8.34,751,211,0.014,0.16,0.105,FALSE
8.35,751,211,0.014,0.16,0.106,FALSE
8.35,751,211,0.014,0.16,0.105,FALSE
8.35,751,211,0.014,0.16,0.105,FALSE
8.35,751,211,0.014,0.16,0.105,FALSE
8.35,751,211,0.014,0.16,0.106,FALSE
8.35,751,211,0.014,0.16,0.105,FALSE
8.35,750,211,0.014,0.16,0.106,FALSE
8.35,750,211,0.014,0.17,0.106,FALSE
8.35,750,211,0.014,0.16,0.105,FALSE
8.35,751,211,0.014,0.17,0.105,FALSE
8.36,751,211,0.014,0.16,0.104,FALSE
8.36,751,211,0.014,0.16,0.106,FALSE
8.36,750,211,0.014,0.16,0.105,FALSE
8.36,750,211,0.014,0.16,0.105,FALSE
8.36,750,211,0.014,0.16,0.105,FALSE
8.36,750,211,0.014,0.17,0.104,FALSE
8.36,751,211,0.014,0.16,0.105,FALSE
8.36,750,211,0.015,0.16,0.104,FALSE
8.36,750,211,0.014,0.16,0.104,FALSE
8.36,750,211,0.014,0.16,0.105,FALSE
8.35,750,211,0.014,0.16,0.105,FALSE
8.36,750,211,0.014,0.16,0.104,FALSE
8.36,750,211,0.014,0.16,0.104,FALSE
8.36,751,211,0.014,0.16,0.105,FALSE
8.36,750,211,0.014,0.16,0.104,FALSE
8.36,750,211,0.014,0.16,0.105,FALSE
8.36,751,211,0.014,0.16,0.104,FALSE
8.36,751,211,0.014,0.16,0.105,FALSE
8.35,750,211,0.014,0.16,0.105,FALSE
8.35,750,211,0.014,0.16,0.105,FALSE
8.35,751,211,0.015,0.16,0.105,FALSE
8.36,750,211,0.014,0.16,0.105,FALSE
8.35,750,211,0.014,0.16,0.105,FALSE
8.36,749,211,0.014,0.16,0.104,FALSE
8.35,750,211,0.014,0.16,0.105,FALSE
8.35,750,211,0.014,0.16,0.104,FALSE
8.35,751,211,0.014,0.16,0.104,FALSE
8.37,750,211,0.014,0.16,0.104,FALSE
8.36,750,211,0.014,0.16,0.106,FALSE
8.36,750,211,0.015,0.16,0.105,FALSE
8.36,750,211,0.014,0.16,0.104,FALSE
8.36,750,211,0.014,0.16,0.104,FALSE
8.37,750,211,0.014,0.16,0.104,FALSE
8.37,750,211,0.015,0.17,0.104,FALSE
8.37,750,211,0.014,0.17,0.105,FALSE
8.38,750,211,0.014,0.16,0.104,FALSE
8.38,750,211,0.014,0.16,0.104,FALSE
8.38,749,211,0.014,0.16,0.105,FALSE
8.38,749,211,0.014,0.16,0.104,FALSE
8.38,749,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.014,0.16,0.104,FALSE
8.38,750,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.014,0.16,0.104,FALSE
8.39,749,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.014,0.16,0.105,FALSE
8.39,750,211,0.014,0.16,0.104,FALSE
8.39,749,211,0.014,0.16,0.104,FALSE
8.39,749,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.014,0.16,0.104,FALSE
8.39,749,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.014,0.16,0.105,FALSE
8.39,750,211,0.014,0.16,0.105,FALSE
8.39,750,211,0.014,0.16,0.105,FALSE
8.39,750,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.015,0.16,0.105,FALSE
8.39,750,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.014,0.16,0.106,FALSE
8.39,750,211,0.014,0.16,0.105,FALSE
8.39,749,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.014,0.16,0.104,FALSE
8.39,749,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.014,0.16,0.104,FALSE
8.38,750,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.014,0.16,0.106,FALSE
8.39,750,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.015,0.16,0.104,FALSE
8.39,751,211,0.014,0.16,0.104,FALSE
8.38,749,211,0.014,0.16,0.104,FALSE
8.38,750,211,0.014,0.16,0.105,FALSE
8.39,750,211,0.014,0.16,0.105,FALSE
8.38,749,211,0.014,0.16,0.104,FALSE
8.39,749,211,0.014,0.16,0.105,FALSE
8.39,750,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.014,0.16,0.104,FALSE
8.39,750,211,0.014,0.16,0.104,FALSE
8.38,749,211,0.014,0.16,0.104,FALSE
8.38,750,211,0.014,0.16,0.104,FALSE
8.38,749,211,0.015,0.16,0.106,FALSE
8.39,749,211,0.014,0.16,0.104,FALSE
8.38,750,211,0.014,0.16,0.104,FALSE
8.39,749,211,0.014,0.16,0.104,FALSE
8.38,749,211,0.014,0.17,0.104,FALSE
8.38,749,211,0.014,0.17,0.104,FALSE
8.38,750,211,0.014,0.16,0.104,FALSE
8.38,749,211,0.013,0.17,0.104,FALSE
8.38,750,211,0.013,0.17,0.104,FALSE
8.38,749,211,0.013,0.17,0.104,FALSE
8.37,749,211,0.014,0.17,0.101,FALSE
8.38,749,211,0.013,0.17,0.104,FALSE
8.38,749,211,0.014,0.17,0.104,FALSE
8.38,750,211,0.014,0.17,0.102,FALSE
8.37,749,211,0.013,0.17,0.102,FALSE
8.38,749,211,0.013,0.17,0.102,FALSE
8.37,749,211,0.016,0.17,0.102,FALSE
8.37,749,211,0.014,0.17,0.104,FALSE
8.37,749,211,0.014,0.17,0.102,FALSE
8.37,749,211,0.014,0.17,0.102,FALSE
8.37,749,211,0.014,0.17,0.102,FALSE
8.37,749,211,0.014,0.17,0.104,FALSE
8.37,749,211,0.015,0.17,0.104,FALSE
8.37,749,211,0.015,0.17,0.099,FALSE
8.37,749,211,0.014,0.17,0.102,FALSE
8.37,749,211,0.014,0.17,0.102,FALSE
8.37,749,211,0.015,0.17,0.101,FALSE
8.37,749,211,0.015,0.17,0.101,FALSE
8.37,749,211,0.014,0.17,0.101,FALSE
8.37,749,211,0.015,0.17,0.104,FALSE
8.36,749,211,0.015,0.17,0.104,FALSE
8.36,749,211,0.015,0.17,0.101,FALSE
8.36,749,211,0.014,0.17,0.104,FALSE
8.36,749,211,0.015,0.17,0.102,FALSE
8.36,749,211,0.015,0.17,0.102,FALSE
8.36,749,211,0.015,0.17,0.104,FALSE
8.36,749,211,0.015,0.17,0.102,FALSE
8.36,749,211,0.025,0.16,0.103,FALSE
8.36,749,211,0.054,0.17,0.104,FALSE
8.36,749,211,0.015,0.17,0.104,FALSE
8.35,749,211,0.015,0.16,0.104,FALSE
8.36,749,211,0.016,0.16,0.104,FALSE
8.35,749,211,0.016,0.16,0.104,FALSE
8.36,749,211,0.015,0.16,0.104,FALSE
8.36,749,211,0.016,0.16,0.104,FALSE
8.35,749,211,0.016,0.16,0.104,FALSE
8.35,749,211,0.016,0.16,0.104,FALSE
8.35,749,211,0.016,0.16,0.104,FALSE
8.35,749,211,0.016,0.16,0.104,FALSE
8.35,749,211,0.016,0.16,0.102,FALSE
8.35,749,211,0.016,0.16,0.104,FALSE
8.35,749,211,0.016,0.16,0.102,FALSE
8.35,749,211,0.016,0.16,0.102,FALSE
8.35,749,211,0.016,0.16,0.104,FALSE
8.34,749,211,0.016,0.16,0.104,FALSE
8.34,749,211,0.016,0.16,0.104,FALSE
8.34,749,211,0.016,0.16,0.104,FALSE
8.34,749,211,0.016,0.16,0.104,FALSE
8.34,749,211,0.016,0.16,0.105,FALSE
8.34,749,211,0.016,0.16,0.104,FALSE
8.34,749,211,0.016,0.16,0.104,FALSE
8.34,749,211,0.019,0.16,0.104,FALSE
8.34,749,211,0.034,0.16,0.104,FALSE
8.34,749,211,0.016,0.16,0.104,FALSE
8.34,749,211,0.017,0.17,0.104,FALSE
8.34,749,211,0.016,0.16,0.104,FALSE
8.34,749,211,0.016,0.16,0.104,FALSE
8.34,749,211,0.016,0.16,0.102,FALSE
8.34,749,211,0.024,0.16,0.104,FALSE
8.34,749,211,0.016,0.16,0.104,FALSE
8.34,749,211,0.016,0.16,0.104,FALSE
8.34,749,211,0.016,0.16,0.104,FALSE
8.35,749,211,0.016,0.16,0.104,FALSE
8.35,749,211,0.016,0.16,0.104,FALSE
8.35,749,211,0.017,0.16,0.104,FALSE
8.35,749,211,0.017,0.16,0.104,FALSE
8.35,749,211,0.016,0.16,0.104,FALSE
8.36,749,211,0.016,0.16,0.104,FALSE
8.36,749,211,0.016,0.16,0.104,FALSE
8.36,749,211,0.016,0.16,0.104,FALSE
8.37,749,211,0.016,0.16,0.104,FALSE
8.37,749,211,0.016,0.16,0.104,FALSE
8.37,747,211,0.016,0.16,0.104,FALSE
8.38,749,211,0.016,0.16,0.104,FALSE
8.38,749,211,0.016,0.16,0.104,FALSE
8.38,747,211,0.016,0.16,0.104,FALSE
8.39,749,211,0.016,0.16,0.102,FALSE
8.38,749,211,0.016,0.16,0.104,FALSE
8.39,749,211,0.015,0.16,0.102,FALSE
8.39,749,211,0.016,0.16,0.104,FALSE
8.39,749,211,0.015,0.16,0.104,FALSE
8.39,749,211,0.015,0.16,0.104,FALSE
8.39,749,211,0.015,0.16,0.104,FALSE
8.39,749,211,0.016,0.16,0.102,FALSE
8.39,749,211,0.015,0.16,0.104,FALSE
8.39,749,211,0.016,0.16,0.104,FALSE
8.39,749,211,0.015,0.16,0.104,FALSE
8.4,749,211,0.015,0.16,0.104,FALSE
8.39,749,211,0.015,0.16,0.104,FALSE
8.39,749,211,0.015,0.16,0.105,FALSE
8.4,749,211,0.015,0.16,0.105,FALSE
8.39,749,211,0.015,0.16,0.104,FALSE
8.39,749,211,0.015,0.16,0.104,FALSE
8.39,749,211,0.015,0.16,0.106,FALSE
8.39,749,211,0.015,0.16,0.104,FALSE
8.39,749,211,0.015,0.16,0.105,FALSE
8.39,750,211,0.015,0.16,0.106,FALSE
8.39,749,211,0.015,0.16,0.105,FALSE
8.39,749,211,0.015,0.16,0.106,FALSE
8.39,749,211,0.015,0.16,0.106,FALSE
8.38,749,211,0.015,0.16,0.105,FALSE
8.38,749,211,0.016,0.16,0.106,FALSE
8.38,749,211,0.016,0.16,0.106,FALSE
8.38,750,211,0.015,0.16,0.105,FALSE
8.37,750,211,0.015,0.16,0.106,FALSE
8.37,749,211,0.015,0.16,0.106,FALSE
8.36,751,211,0.015,0.16,0.108,FALSE
8.36,750,211,0.015,0.16,0.106,FALSE
8.35,751,211,0.015,0.16,0.108,FALSE
8.35,751,211,0.016,0.16,0.106,FALSE
8.34,751,211,0.015,0.16,0.108,FALSE
8.34,751,211,0.015,0.16,0.109,FALSE
8.33,751,211,0.015,0.16,0.106,FALSE
8.33,751,211,0.015,0.16,0.108,FALSE
8.33,751,211,0.015,0.16,0.108,FALSE
8.33,751,211,0.015,0.16,0.106,FALSE
8.33,751,211,0.015,0.16,0.109,FALSE
8.32,751,211,0.015,0.16,0.108,FALSE
8.32,751,211,0.015,0.16,0.108,FALSE
8.32,751,211,0.015,0.16,0.108,FALSE
8.32,750,211,0.015,0.16,0.106,FALSE
8.31,751,211,0.015,0.16,0.108,FALSE
8.32,750,211,0.015,0.16,0.106,FALSE
8.31,751,211,0.015,0.16,0.106,FALSE
8.31,750,211,0.015,0.16,0.108,FALSE
8.31,751,211,0.015,0.16,0.106,FALSE
8.31,751,211,0.015,0.16,0.106,FALSE
8.3,751,211,0.015,0.16,0.106,FALSE
8.31,751,211,0.015,0.16,0.106,FALSE
8.31,751,211,0.015,0.16,0.106,FALSE
8.3,751,211,0.015,0.16,0.106,FALSE
8.31,751,211,0.015,0.16,0.105,FALSE
8.31,751,211,0.015,0.16,0.106,FALSE
8.32,750,211,0.015,0.16,0.105,FALSE
8.32,751,211,0.015,0.16,0.105,FALSE
8.32,751,211,0.015,0.16,0.106,FALSE
8.32,751,211,0.015,0.16,0.104,FALSE
8.32,751,211,0.015,0.16,0.105,FALSE
8.31,751,211,0.015,0.16,0.105,FALSE
8.32,751,211,0.015,0.16,0.105,FALSE
8.32,751,211,0.015,0.16,0.105,FALSE
8.32,750,211,0.015,0.16,0.105,FALSE
8.32,750,211,0.015,0.16,0.106,FALSE
8.32,751,211,0.015,0.16,0.104,FALSE
8.32,751,211,0.015,0.16,0.104,FALSE
8.32,750,211,0.015,0.16,0.105,FALSE
8.32,751,211,0.015,0.16,0.104,FALSE
8.32,751,211,0.015,0.16,0.106,FALSE
8.32,751,211,0.015,0.16,0.106,FALSE
8.32,751,211,0.015,0.16,0.105,FALSE
8.33,750,211,0.015,0.16,0.106,FALSE
8.32,751,211,0.015,0.16,0.106,FALSE
8.32,751,211,0.015,0.16,0.106,FALSE
8.32,751,211,0.015,0.16,0.104,FALSE
8.32,751,211,0.015,0.16,0.104,FALSE
8.32,751,211,0.015,0.16,0.104,FALSE
8.32,751,211,0.015,0.16,0.105,FALSE
8.32,751,211,0.015,0.16,0.105,FALSE
8.32,751,211,0.015,0.16,0.105,FALSE
